node_index,latitude,longitude,elevation,temperature_2m,relative_humidity_2m,apparent_temperature,wind_speed_10m,wind_direction_10m,wind_gusts_10m,precipitation,rain,cloud_cover,pressure_msl,surface_pressure
238,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
239,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
240,30.75,76.75,324,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.2634277
241,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
242,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
243,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
244,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
245,30.75,76.75,325,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.1555786
246,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
247,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
248,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
249,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
250,30.75,76.75,325,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.1555786
251,30.75,76.75,323,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.3712769
252,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
253,30.75,76.75,325,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.1555786
254,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
255,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
256,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
257,30.75,76.75,324,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.2634277
258,30.75,76.75,325,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.1555786
259,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
260,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
261,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
262,30.75,76.75,325,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.1555786
263,30.75,76.75,324,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.2634277
264,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
265,30.75,76.75,325,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.1555786
266,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
267,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
268,30.75,76.75,325,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.1555786
269,30.75,76.75,323,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.3712769
270,30.75,76.75,324,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.2634277
271,30.75,76.75,323,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.3712769
272,30.75,76.75,324,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.2634277
273,30.75,76.75,323,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.3712769
274,30.75,76.75,325,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.1555786
275,30.75,76.75,324,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.2634277
276,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
277,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
278,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
279,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
280,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
281,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
282,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
283,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
284,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
285,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
286,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
287,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
288,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
289,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
290,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
291,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
292,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
293,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
294,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
295,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
296,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
297,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
298,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
299,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
300,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
301,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
302,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
303,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
304,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
305,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
306,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
307,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
308,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
309,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
310,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
311,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
312,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
313,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
314,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
315,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
316,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
317,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
318,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
319,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
320,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
321,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
322,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
323,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
324,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
325,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
326,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
327,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
328,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
329,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
330,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
331,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
332,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
333,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
334,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
335,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
336,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
337,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
338,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
339,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
340,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
341,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
342,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
343,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
344,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
345,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
346,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
347,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
348,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
349,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
350,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
351,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
352,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
353,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
354,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
355,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
356,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
357,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
358,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
359,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
360,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
361,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
362,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
363,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
364,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
365,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
366,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
367,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
368,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
369,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
370,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
371,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
372,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
373,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
374,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
375,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
376,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
377,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
378,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
379,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
380,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
381,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
382,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
383,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
384,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
385,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
386,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
387,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
388,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
389,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
390,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
391,30.75,76.75,327,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,962.9395752
392,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
393,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
394,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
395,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
396,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
397,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
398,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
399,30.75,76.75,328,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.8259277
400,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
401,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
402,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
403,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
404,30.75,76.75,329,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.7180786
405,30.75,76.75,332,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.3943481
406,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
407,30.75,76.75,326,29.64999962,65,34.32976532,3.054701328,135.0001068,11.15999889,0,0,100,999,963.0476685
408,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
409,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
410,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
411,30.75,76.75,333,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.2866211
412,30.75,76.75,333,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.2866211
413,30.75,76.75,331,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.5025024
414,30.75,76.75,330,29.60000038,65,34.2528801,3.054701328,135.0001068,11.15999889,0,0,100,999,962.6102905
